c,m,seed,converged,iterations,final_objective,xie_beni,partition_coefficient,modified_partition_coefficient,partition_entropy,minimum_centroid_distance
4,1.5,0,True,98,86.24513729676542,0.6131336514167025,0.7231771610339878,0.6309028813786504,0.5404170503087045,3.907301862654559
4,1.5,1,True,109,86.24513729677503,0.613133635356648,0.7231771589463543,0.630902878595139,0.5404170526564712,3.907301965000465
4,1.5,2,True,101,86.30147728057878,0.6651729516822183,0.7136345216220876,0.6181793621627835,0.565129456399868,3.6039698423129978
4,1.5,3,True,108,86.24513729695194,0.6131333454737673,0.7231771212640322,0.6309028283520429,0.5404170950349424,3.907303812338121
4,1.5,4,True,109,86.24513729695244,0.6131487239179345,0.723179120425943,0.6309054939012574,0.5404148466507288,3.9072058128623532
4,1.5,5,True,110,86.2451372969259,0.6131333874603211,0.7231771267219265,0.6309028356292353,0.5404170888968614,3.9073035447701363
4,1.5,6,True,111,86.24513729700269,0.6131332643147532,0.723177110714046,0.6309028142853946,0.540417106899721,3.907304329540818
4,1.5,7,True,102,86.30147728045841,0.6651731782012176,0.7136345330086008,0.6181793773448011,0.5651294391977595,3.603968615007566
4,1.5,8,True,127,86.30147728023573,0.6651736082346841,0.7136345553695924,0.6181794071594565,0.5651294049976031,3.6039662850403635
4,1.5,9,True,107,86.30147728013898,0.6651738013861167,0.7136345645789816,0.6181794194386421,0.5651293913649634,3.6039652385263965
4,1.5,10,True,101,86.30147728037431,0.6651733388035835,0.7136345412862499,0.6181793883816665,0.5651294265773616,3.603967744846425
4,1.5,11,True,90,86.30147728027332,0.6651735403363874,0.7136345474669744,0.6181793966226325,0.5651294194580025,3.6039666529204695
4,1.5,12,True,112,86.24513729686208,0.6131334913093186,0.7231771402214245,0.630902853628566,0.5404170737149845,3.907302882971137
4,1.5,13,True,120,86.30147728011248,0.665173854105674,0.7136345676674641,0.6181794235566188,0.565129386452727,3.603964952886614
4,1.5,14,True,111,86.2451372968402,0.6131335272762807,0.7231771448968038,0.6309028598624051,0.5404170684569588,3.9073026537643667
4,1.5,15,True,95,86.30147728033134,0.6651964422872992,0.7136356966046499,0.6181809288061998,0.5651276838522107,3.6038425724824594
4,1.5,16,True,83,86.2451372968287,0.6131485224285348,0.7231790942313151,0.6309054589750868,0.5404148761121182,3.907207096821247
4,1.5,17,True,102,86.30147728053836,0.6651730298598588,0.7136345235803784,0.6181793647738378,0.565129454548672,3.603969418737691
4,1.5,18,True,106,86.24513729723894,0.6131328971467939,0.7231770629852182,0.6309027506469577,0.540417160576861,3.9073066693969856
4,1.5,19,True,107,86.301477280333,0.6651734184663408,0.7136345454724268,0.6181793939632357,0.5651294201509821,3.603967313225085
4,1.75,0,True,150,67.56329809294478,2.3825029014672574,0.4743346953820282,0.2991129271760376,0.9602346262961307,0.7877254962412756
4,1.75,1,True,153,67.56329809293504,2.3825029886128113,0.4743346971052267,0.2991129294736356,0.9602346224760053,0.7877254674282891
4,1.75,2,True,178,67.4445086598016,0.727530741471582,0.5195294775926175,0.35937263679015663,0.9052339490774634,2.575091974925333
4,1.75,3,True,180,67.44450865930534,0.7275314046132851,0.5195295804182122,0.35937277389094957,0.9052337068905842,2.57508962772227
4,1.75,4,True,122,67.44450865947351,0.7275606193376161,0.5195341144190457,0.35937881922539433,0.9052230291380727,2.5749862266761214
4,1.75,5,True,145,67.56329809303767,2.3825020846828227,0.4743346787719605,0.2991129050292807,0.9602346630098517,0.7877257662953231
4,1.75,6,True,153,67.5632980931008,2.382501534644411,0.4743346677810507,0.29911289037473426,0.9602346873482485,0.7877259481550444
4,1.75,7,True,170,67.44450865974686,0.7275308131960851,0.5195294887138772,0.3593726516185029,0.9052339228833046,2.5750917210548026
4,1.75,8,True,186,67.44450865969901,0.7275308761707283,0.5195294984785093,0.3593726646380124,0.9052338998844647,2.575091498154652
4,1.75,9,True,178,67.44450865985374,0.7275306734748191,0.5195294670493825,0.35937262273251,0.9052339739101954,2.5750922156014964
4,1.75,10,True,176,67.44450865942837,0.7275312374272256,0.5195295544942575,0.3593727393256767,0.9052337679495994,2.575090219480127
4,1.75,11,True,179,67.44450865962705,0.7275309713543189,0.5195295132373822,0.35937268431650954,0.9052338651225988,2.575091161250303
4,1.75,12,True,149,67.5632980928517,2.3825037355050975,0.4743347122597833,0.2991129496797111,0.9602345889715812,0.7877252204829326
4,1.75,13,True,184,67.4445086596188,0.727530982303433,0.519529514935122,0.3593726865801627,0.9052338611238798,2.575091122495686
4,1.75,14,True,155,67.56329809317548,2.3825008936396563,0.4743346548406454,0.29911287312086055,0.9602347159727282,0.7877261600911716
4,1.75,15,True,137,67.4445086596239,0.7275309755279377,0.5195295138868148,0.3593726851824197,0.9052338635935057,2.5750911464776918
4,1.75,16,True,180,67.44450865950779,0.7275311304909521,0.5195295379127916,0.3593727172170554,0.905233807004174,2.5750905979830274
4,1.75,17,True,155,67.56329809303617,2.3825020963864114,0.4743346791105567,0.29911290548074226,0.9602346622846256,0.7877257624257534
4,1.75,18,True,162,67.56329809288104,2.382503471375293,0.4743347068845394,0.2991129425127192,0.9602346008517298,0.7877253078122781
4,1.75,19,True,179,67.44450865959142,0.7275310187315003,0.5195295205835715,0.35937269411142864,0.905233847819983,2.575090993557797
4,2.0,0,True,81,49.99703005333063,3.8924975323861055,0.3740861388764094,0.16544818516854587,1.1424162271494738,0.35679056410727283
4,2.0,1,True,92,49.99703005627222,3.8920221854122214,0.3740890153424005,0.16545202045653404,1.1424123247834674,0.3568341402698265
4,2.0,2,True,175,49.997030056478806,3.8921596891201578,0.3740868167618183,0.16544908901575775,1.1424153897253673,0.3568215338980337
4,2.0,3,True,61,49.99703005331524,3.8924806346679577,0.3740861970689596,0.16544826275861282,1.142416175266887,0.35679211297708524
4,2.0,4,True,85,49.99703005618278,3.8921675802867,0.3740868189918035,0.16544909198907135,1.1424153840191207,0.35682081045905945
4,2.0,5,True,74,49.997030055973,3.892168120836539,0.3740868385800379,0.16544911810671717,1.1424153562770485,0.3568207609018997
4,2.0,6,True,93,49.997030056404114,3.8920193737695765,0.3740890381591496,0.16545205087886616,1.1424122934794032,0.356834398052063
4,2.0,7,True,105,49.997030056242714,3.8921584323073435,0.37408684454124635,0.16544912605499515,1.1424153508720578,0.35682164911735126
4,2.0,8,True,73,49.99703005389354,3.892399868341175,0.3740873421015011,0.1654497894686681,1.1424145785853101,0.35679951632831286
4,2.0,9,True,104,49.99703005656352,3.8921613474672716,0.3740868027262665,0.16544907030168865,1.142415409080467,0.35682138186636253
4,2.0,10,True,86,49.99703005612024,3.8921653476586924,0.3740868329470709,0.16544911059609455,1.1424153651667284,0.3568210151385798
4,2.0,11,True,67,49.997030053839,3.8924934963891715,0.37408604903884496,0.1654480653851266,1.1424163807314118,0.35679093405479834
4,2.0,12,True,72,49.997030056058506,3.892150377462684,0.37408854436249855,0.1654513924833314,1.1424129496732904,0.3568223875621206
4,2.0,13,True,98,49.99703005610304,3.89202182975103,0.37408899938036466,0.16545199917381956,1.1424123475350676,0.3568341728769738
4,2.0,14,True,95,49.99703005648729,3.8920186337219476,0.3740890488915377,0.16545206518871694,1.1424122785502389,0.3568344659028629
4,2.0,15,True,116,49.99703005620996,3.892020638156932,0.3740890143836708,0.16545201917822774,1.1424123266958457,0.35683428212722385
4,2.0,16,True,101,49.997030056313044,3.8921599562622187,0.37408683218476013,0.16544910957968018,1.1424153678919433,0.35682150940616275
4,2.0,17,True,85,49.99703005656161,3.8920222489155165,0.3740890436400245,0.1654520581866993,1.1424122847773628,0.3568341344495249
4,2.0,18,True,100,49.99703005606331,3.8920222105292392,0.37408899399823364,0.16545199199764485,1.142412355006129,0.3568341379656381
4,2.0,19,True,108,49.99703005598987,3.8921561393358526,0.3740868783477145,0.16544917113028598,1.1424153037872076,0.35682185932870264
4,2.25,0,True,336,36.22198464798791,169186.92152373295,0.3242954345154782,0.09906057935397095,1.23459401912213,5.9470686691177096e-06
4,2.25,1,True,864,36.22198464807828,168704.72695370158,0.32429543500083774,0.09906058000111699,1.2345940184905104,5.964066676666955e-06
4,2.25,2,True,977,36.22198464796745,169296.44100749717,0.32429543440562525,0.09906057920750033,1.2345940192650866,5.943221453622557e-06
4,2.25,3,True,917,36.22198464786247,169860.8364033637,0.32429543384175696,0.09906057845567595,1.2345940199988736,5.9234739538517534e-06
4,2.25,4,True,927,36.22198464782343,170071.6423973229,0.3242954336321079,0.09906057817614385,1.2345940202716996,5.916131731491744e-06
4,2.25,5,True,928,36.22198464802168,169006.39023538085,0.32429543469687006,0.09906057959582674,1.2345940188860771,5.953421280804128e-06
4,2.25,6,True,929,36.22198464794751,169403.37970549718,0.3242954342984979,0.09906057906466385,1.2345940194044962,5.9394696963327525e-06
4,2.25,7,True,955,36.22198464783715,169997.5328425758,0.3242954337057515,0.0990605782743353,1.2345940201758636,5.918710838855798e-06
4,2.25,8,True,947,36.221984647886345,169732.10799632935,0.324295433970035,0.09906057862671336,1.2345940198319396,5.92796644131244e-06
4,2.25,9,True,948,36.22198464788306,169749.81070085088,0.32429543395238264,0.09906057860317685,1.2345940198549115,5.927348231265658e-06
4,2.25,10,True,938,36.22198464797642,169248.41759849782,0.3242954344537773,0.09906057927170304,1.2345940192024243,5.94490781358349e-06
4,2.25,11,True,921,36.22198464794799,169400.79232048895,0.32429543430108826,0.09906057906811767,1.2345940194011253,5.939560414296063e-06
4,2.25,12,True,944,36.22198464800028,169120.76289033808,0.3242954345819073,0.09906057944254305,1.2345940190356832,5.94939511283445e-06
4,2.25,13,True,935,36.22198464805932,168805.703106325,0.3242954348989693,0.09906057986529238,1.2345940186230762,5.9604990927735076e-06
4,2.25,14,True,942,36.22198464788992,169712.87701163028,0.3242954339892155,0.09906057865228735,1.2345940198069796,5.928638167783854e-06
4,2.25,15,True,944,36.2219846479739,169261.94312712242,0.32429543444021275,0.099060579253617,1.2345940192200764,5.944432762787147e-06
4,2.25,16,True,954,36.22198464786777,169832.22730288297,0.3242954338702492,0.09906057849366556,1.2345940199617957,5.924471793098042e-06
4,2.25,17,True,930,36.221984647944,169422.19608672953,0.32429543427966234,0.09906057903954979,1.234594019429008,5.938810046482836e-06
4,2.25,18,True,458,36.22198464796129,169329.43918284998,0.32429543437255437,0.09906057916340583,1.2345940193081235,5.942063264799611e-06
4,2.25,19,True,948,36.22198464784994,169928.36598692328,0.3242954337745414,0.0990605783660552,1.2345940200863443,5.92111996352558e-06
4,2.5,0,True,68,26.016826058030823,33886997.16528844,0.30003293364834643,0.06671057819779525,1.284178894195415,2.1326457732271476e-08
4,2.5,1,True,94,26.016826057966508,33508458.335682455,0.30003314935479697,0.06671086580639596,1.2841785044607759,2.156737876383117e-08
4,2.5,2,True,124,26.01682605805049,31880006.048848346,0.3000331497689041,0.0667108663585388,1.2841785037204787,2.2669055068952115e-08
4,2.5,3,True,93,26.016826057850885,36043126.94780199,0.30003314962900973,0.06671086617201298,1.2841785039517624,2.0050691322130987e-08
4,2.5,4,True,103,26.016826058066638,31584975.8942925,0.30003314843374934,0.06671086457833246,1.2841785061385136,2.2880803048226335e-08
4,2.5,5,True,100,26.016826057967606,33486037.216930117,0.30003314977332135,0.06671086636442847,1.2841785037034035,2.1581819551713477e-08
4,2.5,6,True,101,26.016826058017635,32497988.184851754,0.3000331496923675,0.06671086625648999,1.2841785038554212,2.2237980043819907e-08
4,2.5,7,True,112,26.016826057969467,33448300.00346681,0.30003314977543866,0.06671086636725154,1.2841785036997844,2.1606168703428595e-08
4,2.5,8,True,114,26.016826057848714,36094447.375793554,0.3000331497165553,0.06671086628874041,1.2841785037931712,2.002218250332236e-08
4,2.5,9,True,110,26.01682605783721,36368505.91843142,0.3000331497493918,0.06671086633252243,1.284178503732468,1.9871303328635023e-08
4,2.5,10,True,106,26.016826058012946,32588071.99078179,0.3000331496795479,0.06671086623939722,1.284178503878117,2.217650718714921e-08
4,2.5,11,True,70,26.016826058019788,32920329.35194469,0.3000330337985561,0.06671071173140815,1.2841787132815254,2.1952684767909935e-08
4,2.5,12,True,118,26.01682605784339,36220789.127332404,0.3000331497428829,0.06671086632384389,1.2841785037449287,1.9952343119140424e-08
4,2.5,13,True,104,26.016826057896523,34998178.46618666,0.3000331494327594,0.06671086591034585,1.2841785043120701,2.0649349320112502e-08
4,2.5,14,True,108,26.016826057865305,35706271.46168102,0.3000331496939516,0.06671086625860216,1.2841785038359024,2.023985095981524e-08
4,2.5,15,True,111,26.01682605782098,36762496.596992806,0.3000331491962992,0.0667108655950656,1.2841785047317529,1.9658338785758893e-08
4,2.5,16,True,120,26.01682605785237,36008281.239733525,0.300033149751127,0.06671086633483599,1.284178503730986,2.007009465137539e-08
4,2.5,17,True,107,26.016826057886497,35222597.39025664,0.3000331497591151,0.0667108663454868,1.2841785037202553,2.0517783078529655e-08
4,2.5,18,True,88,26.01682605798458,33144621.829659645,0.3000331463396244,0.06671086178616588,1.2841785099183864,2.1804129081101154e-08
4,2.5,19,True,114,26.01682605799797,32879187.99507855,0.3000331497764204,0.06671086636856056,1.2841785037011268,2.1980153914588746e-08
5,1.5,0,True,88,72.91435372324932,0.5594478703329694,0.7254675511774081,0.6568344389717601,0.5620259374301958,3.620352890653336
5,1.5,1,True,94,72.91435372331901,0.5594500232051537,0.7254679533968232,0.656834941746029,0.5620252189726073,3.620338958836153
5,1.5,2,True,74,72.9143537234455,0.5594477694762481,0.7254675323330042,0.6568344154162553,0.5620259710913031,3.6203535433351712
5,1.5,3,True,94,72.91435372350986,0.5594501183643424,0.7254679711754616,0.6568349639693268,0.5620251872152757,3.6203383430454785
5,1.5,4,True,63,72.91435372350375,0.5594501154977465,0.7254679706240122,0.6568349632800152,0.562025188212482,3.620338361595672
5,1.5,5,True,79,72.91435372330106,0.559450013825283,0.7254679516441019,0.6568349395551273,0.5620252221036383,3.6203390195348764
5,1.5,6,True,84,72.91435372344293,0.5594500858790011,0.7254679651066067,0.6568349563832584,0.5620251980555495,3.6203385532633385
5,1.5,7,True,86,72.91435372315603,0.5594499348326872,0.7254679368854235,0.6568349211067794,0.5620252484668413,3.6203395307096056
5,1.5,8,True,62,72.91435372342468,0.559447779767643,0.7254675342554349,0.6568344178192936,0.5620259676576789,3.620353476735634
5,1.5,9,True,87,72.91435372346106,0.5594500947650809,0.725467966766816,0.65683495845852,0.5620251950899628,3.6203384957600795
5,1.5,10,True,70,72.91435372333709,0.5594478240723734,0.7254675425337348,0.6568344281671684,0.5620259528702429,3.620353190022959
5,1.5,11,True,75,72.91435372323323,0.5594499776002477,0.7254679448815519,0.6568349311019397,0.5620252341791986,3.620339253953265
5,1.5,12,True,95,72.9143537231981,0.5594499583843185,0.7254679412856221,0.6568349266070275,0.5620252406069128,3.6203393783028712
5,1.5,13,True,68,72.91435372322535,0.5594478833117652,0.7254675536020375,0.6568344420025468,0.5620259330994474,3.62035280666273
5,1.5,14,True,85,72.91435372323224,0.5594499770863538,0.7254679447801222,0.6568349309751528,0.5620252343645242,3.620339257278759
5,1.5,15,True,67,72.9143537232091,0.5594499644752815,0.7254679424123842,0.6568349280154803,0.562025238602821,3.6203393388871863
5,1.5,16,True,76,72.91435372328841,0.5594478494795512,0.7254675472808424,0.6568344341010529,0.5620259443906879,3.6203530256035816
5,1.5,17,True,77,72.91435372351313,0.559450119900506,0.7254679714688961,0.6568349643361201,0.5620251866862064,3.6203383331047205
5,1.5,18,True,68,72.91435372328951,0.5594500077631284,0.7254679505058625,0.6568349381323282,0.5620252241411544,3.6203390587641033
5,1.5,19,True,85,72.76251708001806,0.47939876114855773,0.7349274905032126,0.6686593631290157,0.5335411638470928,4.2160747874076305
5,1.75,0,True,82,55.37862338555014,1.7178936002023304,0.47163385677546227,0.3395423209693278,1.0372218665552217,0.8954542317733831
5,1.75,1,True,83,55.37862338553208,1.7178935820475751,0.4716338608022183,0.33954232600277284,1.0372218575635463,0.8954542412363331
5,1.75,2,True,71,55.37862338574499,1.717893728120624,0.4716338153061293,0.3395422691326616,1.037221959675161,0.895454165098395
5,1.75,3,True,78,55.37862338586197,1.7178936432828353,0.47163379109973813,0.3395422388746726,1.0372220140323367,0.895454209321746
5,1.75,4,True,73,55.37862338598842,1.717893789252392,0.4716337671689907,0.3395422089612383,1.037222067612304,0.895454133236613
5,1.75,5,True,69,55.37862338552222,1.7178935359452938,0.4716338628479398,0.3395423285599247,1.0372218530240955,0.8954542652670767
5,1.75,6,True,72,55.37862338587911,1.7178935227923229,0.4716337871939087,0.3395422339923858,1.0372220229773812,0.8954542721278075
5,1.75,7,True,69,55.378623385645994,1.7178936351438447,0.47163383580800855,0.33954229476001063,1.0372219136573864,0.8954542135613439
5,1.75,8,True,65,55.37862338526904,1.717902239368598,0.4716340240072203,0.33954253000902535,1.037221483315739,0.8954497286157563
5,1.75,9,True,77,55.37862338573494,1.717893582371489,0.47163381668634585,0.33954227085793226,1.0372219566468832,0.8954542410701798
5,1.75,10,True,74,55.37862338572435,1.7178936953541342,0.47163381943525107,0.3395422742940638,1.0372219503986253,0.8954541821776942
5,1.75,11,True,76,55.37862338579684,1.7178936188569405,0.47163380409492484,0.339542255118656,1.0372219848793456,0.8954542220529117
5,1.75,12,True,74,55.37862338554909,1.717893601934851,0.47163385703223804,0.3395423212902975,1.037221865995191,0.8954542308702902
5,1.75,13,True,71,55.37862338548764,1.7178942568322677,0.47163387436013227,0.3395423429501653,1.0372218264320479,0.8954538895034917
5,1.75,14,True,78,55.37862338561522,1.7178935871899943,0.4716338422774504,0.33954230284681297,1.037221899165549,0.895454238556942
5,1.75,15,True,101,55.37862338595562,1.7178936406457632,0.4716337727778799,0.3395422159723498,1.037222055193046,0.8954542106975636
5,1.75,16,True,79,55.37862338560793,1.7178936546120214,0.47163384417449983,0.33954230521812473,1.0372218948182423,0.8954542034130284
5,1.75,17,True,74,55.37862338564322,1.7178934281708467,0.47163383552194055,0.33954229440242567,1.0372219145711865,0.8954543214462556
5,1.75,18,True,51,55.37862338577514,1.7178925464126606,0.4716338083997898,0.33954226049973724,1.0372219816457848,0.8954547810659026
5,1.75,19,True,81,55.378623385498685,1.7178935831426156,0.47163386845906186,0.3395423355738273,1.037221840366953,0.8954542406650995
5,2.0,0,True,133,39.3677710666031,2.0798912088302544,0.36613022771282067,0.2076627846410258,1.2470461653848965,0.5257723056113399
5,2.0,1,True,112,39.3677710664637,2.07988957706782,0.36613030236305594,0.2076628779538199,1.2470460270632835,0.5257727181007383
5,2.0,2,True,126,39.36777106663933,2.0798916166056705,0.3661302090093404,0.2076627612616755,1.247046200051969,0.5257722025308648
5,2.0,3,True,113,39.36777106656439,2.0798907651803633,0.3661302480189242,0.20766281002365522,1.2470461277569225,0.5257724177604824
5,2.0,4,True,119,39.36777106665825,2.0798918289561037,0.36613019932358776,0.20766274915448468,1.2470462179926747,0.525772148851374
5,2.0,5,True,89,39.36777106651495,2.0798902234782197,0.36613027398195036,0.20766284247743794,1.2470460793633436,0.5257725546960497
5,2.0,6,True,116,39.367771066288995,2.0798873744252826,0.36613040282897774,0.20766300353622216,1.2470458409753642,0.525773274902749
5,2.0,7,True,122,39.367771066560806,2.079890723325599,0.36613024991257365,0.20766281239071704,1.2470461242529556,0.5257724283408466
5,2.0,8,True,97,39.36777106633936,2.079888092961699,0.366130372244909,0.20766296530613626,1.2470458971373377,0.5257730932650319
5,2.0,9,True,109,39.36777106621812,2.079886422036804,0.36613044619609025,0.2076630577451128,1.247045760663523,0.5257735156557198
5,2.0,10,True,114,39.3677710663781,2.079888524296881,0.3661303505007129,0.20766293812589112,1.2470459378720307,0.5257729842286243
5,2.0,11,True,108,39.36777106637413,2.079888473354477,0.3661303527879362,0.20766294098492025,1.247045933644747,0.5257729971062629
5,2.0,12,True,105,39.36777106653088,2.079890379932964,0.3661302657950838,0.2076628322438547,1.2470460947833812,0.5257725151462457
5,2.0,13,True,98,39.3677710666539,2.0798918049700252,0.3661302012554299,0.20766275156928735,1.247046214226196,0.5257721549147256
5,2.0,14,True,107,39.3677710664777,2.0798897456580425,0.36613029466201685,0.20766286832752104,1.2470460413301052,0.525772675483177
5,2.0,15,True,124,39.367771066226666,2.0798865350799547,0.3661304409270435,0.20766305115880435,1.247045770451291,0.5257734870796873
5,2.0,16,True,118,39.367771066501575,2.0798900312790396,0.3661302816297244,0.20766285203715545,1.247046065470275,0.5257726032816745
5,2.0,17,True,117,39.36777106635043,2.0798881711341775,0.36613036652191777,0.2076629581523972,1.2470459082179413,0.525773073503998
5,2.0,18,True,98,39.36777106651477,2.0798902475956016,0.3661302736801863,0.20766284210023286,1.247046079637936,0.5257725485994487
5,2.0,19,True,102,39.36777106662195,2.079891427139615,0.36613021788366995,0.2076627723545874,1.2470461835556423,0.5257722504254796
5,2.25,0,True,236,27.33767993507182,9.625811312132107,0.270861443454899,0.08857680431862372,1.4409415020696614,0.07888997338183522
5,2.25,1,True,245,27.33767993773143,9.610428064421434,0.27086181397337916,0.08857726746672394,1.4409420279266325,0.07901625121938367
5,2.25,2,True,266,27.337679937519255,9.60902960354056,0.2708621687629321,0.08857771095366514,1.440941474152228,0.07902775093737441
5,2.25,3,True,250,27.337679934445518,9.628921363122515,0.27086318006233123,0.08857897507791403,1.440938001128119,0.07886449266105484
5,2.25,4,True,190,27.33767993740973,9.614361330086734,0.2708612627150939,0.08857657839386739,1.4409427486727802,0.07898392541989457
5,2.25,5,True,213,27.33767993762803,9.6093228049992,0.27086206695523274,0.08857758369404091,1.4409416416436978,0.07902533962812766
5,2.25,6,True,190,27.337679937125483,9.614924683430516,0.27086129497141676,0.08857661871427093,1.44094264351143,0.07897929762845818
5,2.25,7,True,159,27.337679935619327,9.62417130584034,0.2708610703756528,0.08857633796956602,1.4409423311815424,0.07890341662419756
5,2.25,8,True,185,27.3376799375541,9.614006789275832,0.2708612597835376,0.08857657472942197,1.4409427823085335,0.07898683815227053
5,2.25,9,True,527,27.33767993771477,9.608268875518306,0.2708622409177844,0.08857780114723046,1.440941399382686,0.07903400790527285
5,2.25,10,True,261,27.33767993763753,9.608506101852958,0.27086222448937064,0.08857778061171329,1.4409414113182342,0.07903205661858172
5,2.25,11,True,227,27.337679937482633,9.609274127315667,0.2708621358580292,0.0885776698225365,1.440941516387632,0.07902573994625026
5,2.25,12,True,229,27.337679937377608,9.609519217695146,0.2708621315649851,0.08857766445623139,1.4409415049603844,0.07902372439781671
5,2.25,13,True,193,27.33767993736607,9.61140241510748,0.2708617841741171,0.08857723021764637,1.44094200638216,0.07900824098892473
5,2.25,14,True,159,27.337679936098745,9.597568640026084,0.27086562607034975,0.08858203258793718,1.4409359068204415,0.0791221221438705
5,2.25,15,True,162,27.337679936822695,9.619462847839667,0.27086081308781274,0.0885760163597659,1.4409431865622344,0.07894203764300953
5,2.25,16,True,196,27.337679937536635,9.613721232819497,0.27086131367875965,0.08857664209844955,1.440942703975997,0.07898918429905269
5,2.25,17,True,192,27.337679936277066,9.621697750680461,0.270860854043241,0.08857606755405124,1.4409429326168792,0.07892370119102216
5,2.25,18,True,259,27.337679935865467,9.624162330532892,0.27086091718556665,0.0885761464819583,1.4409426189724461,0.07890349020868113
5,2.25,19,True,239,27.33767993738885,9.608581791988241,0.2708623114193994,0.08857788927424927,1.4409412423971057,0.07903143405493503
5,2.5,0,True,210,18.578993516979658,inf,0.24669184261474353,0.0583648032684294,1.497004071594145,9.532995318585332e-13
5,2.5,1,True,122,18.578993516824895,491244984.486156,0.24669184259106475,0.05836480323883092,1.4970040716336561,1.0505616739885416e-09
5,2.5,2,True,131,18.57899351677665,1291459062.9173055,0.24669184257864205,0.05836480322330254,1.4970040716527948,3.996124755771992e-10
5,2.5,3,True,150,18.578993517089245,inf,0.24669184263533678,0.05836480329417096,1.4970040715609891,1.1488756928774733e-15
5,2.5,4,True,162,18.578993516918537,inf,0.24669184260344407,0.05836480325430507,1.4970040716123856,3.7493648834228395e-11
5,2.5,5,True,140,18.578993516948863,2712849988.2269726,0.2466918426099295,0.05836480326241185,1.4970040716021478,1.902365244975612e-10
5,2.5,6,True,166,18.578993517169543,inf,0.24669184265049163,0.05836480331311452,1.4970040715366055,1.1976279091514703e-11
5,2.5,7,True,155,18.5789935170445,inf,0.24669184262709912,0.05836480328387388,1.497004071574296,3.351109368135403e-11
5,2.5,8,True,159,18.578993516979786,inf,0.24669184261497135,0.05836480326871417,1.497004071593831,4.050826094661536e-11
5,2.5,9,True,93,18.578993515079734,26673742.19879672,0.24669184242358957,0.058364803029486954,1.4970040719448816,1.934798459649915e-08
5,2.5,10,True,132,18.578993517114927,615078638.0857273,0.24669184264447974,0.05836480330559966,1.4970040715473862,8.390523118378701e-10
5,2.5,11,True,138,18.578993516962527,1444416454.6213903,0.24669184261335658,0.058364803266695714,1.4970040715968524,3.572952603750149e-10
5,2.5,12,True,136,18.578993516907218,1635045144.348811,0.24669184260274418,0.058364803253430214,1.4970040716138835,3.156384733633674e-10
5,2.5,13,True,153,18.5789935168268,inf,0.24669184258641652,0.05836480323302064,1.4970040716398563,7.953263414944561e-11
5,2.5,14,True,142,18.578993517071623,2222600481.63046,0.24669184263322283,0.05836480329152852,1.4970040715646995,2.3219789499379632e-10
5,2.5,15,True,160,18.57899351695628,inf,0.2466918426104486,0.05836480326306074,1.4970040716010853,2.0014407767610782e-11
5,2.5,16,True,168,18.578993517005443,inf,0.24669184261992194,0.05836480327490241,1.4970040715858934,6.529251722060425e-11
5,2.5,17,True,159,18.578993516851384,inf,0.24669184259071045,0.058364803238388045,1.497004071632858,1.578736657211111e-11
5,2.5,18,True,137,18.578993517008975,inf,0.2466918426205985,0.058364803275748126,1.4970040715848039,6.718586399480337e-11
5,2.5,19,True,145,18.57899351713754,3916762679.5963297,0.24669184264509283,0.05836480330636603,1.4970040715454576,1.3176268144531117e-10
